image_name,abs_path,butterfly,cat,chicken,cow,dog,elephant,horse,sheep,spider,squirrel,split
OIP-6C_SEg80EcOV6ywsc7N0gAHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-6C_SEg80EcOV6ywsc7N0gAHaHa.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-6i3VIQkka46USNK0eK0LvAAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-6i3VIQkka46USNK0eK0LvAAAAA.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-mH_cYFSUpMyu9SYmEXoEfAHaGB.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-mH_cYFSUpMyu9SYmEXoEfAHaGB.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-R6Z8NR21HZn-4sHYa1cnqAHaHM.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-R6Z8NR21HZn-4sHYa1cnqAHaHM.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-5h-XimZ8ZrJB23SCZKZp_gHaFS.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-5h-XimZ8ZrJB23SCZKZp_gHaFS.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-2QAGMYALe2GFNBYLVjvpyAHaHF.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-2QAGMYALe2GFNBYLVjvpyAHaHF.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-MROA7IhyJyH7_GhqwrIWcwHaKK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-MROA7IhyJyH7_GhqwrIWcwHaKK.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-dCK_KHgagdnWxw1Im5xC8gHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-dCK_KHgagdnWxw1Im5xC8gHaE8.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-PccK4IsQWfgehq-hLOqx5AAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-PccK4IsQWfgehq-hLOqx5AAAAA.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-IwiEh5nu4PXFCY7K0AnEhwAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-IwiEh5nu4PXFCY7K0AnEhwAAAA.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-enuEs0B-5sdHg4J5Z813LgHaF7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-enuEs0B-5sdHg4J5Z813LgHaF7.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-VJDT-ehqJBmlYTDDfBb94AHaHS.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-VJDT-ehqJBmlYTDDfBb94AHaHS.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-6CN_o40BoAcpumO1fkNSsQHaFd.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-6CN_o40BoAcpumO1fkNSsQHaFd.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-L4ZmHRW8Fru6zJpITjMy5gHaGX.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-L4ZmHRW8Fru6zJpITjMy5gHaGX.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-KR6gIHfu8kjTTefP9XM0uAHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-KR6gIHfu8kjTTefP9XM0uAHaE8.jpeg,0,0,0,0,1,0,0,0,0,0,train
ea37b80629f0013ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/ea37b80629f0013ed1584d05fb1d4e9fe777ead218ac104497f5c978a7e8b7bc_640.jpg,0,1,0,0,0,0,0,0,0,0,train
OIP-ZKzV6CSgJxhUCMfnw29qRQAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-ZKzV6CSgJxhUCMfnw29qRQAAAA.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-QFqLTuDT_JXleLz98j6W3QHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-QFqLTuDT_JXleLz98j6W3QHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-Lro3d4Ql9f06zJCAhF1SqQHaD4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-Lro3d4Ql9f06zJCAhF1SqQHaD4.jpeg,1,0,0,0,0,0,0,0,0,0,train
e030b2092be90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/e030b2092be90021d85a5854ee454296eb70e3c818b413449df6c87ca3ed_640.jpg,1,0,0,0,0,0,0,0,0,0,train
OIP-NNs8QplJkorWckbGKh7QJgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-NNs8QplJkorWckbGKh7QJgHaE8.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-dVrZkIaMxedHEE6kz9QqHAHaEZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-dVrZkIaMxedHEE6kz9QqHAHaEZ.jpeg,0,0,0,1,0,0,0,0,0,0,train
ea36b7072ff7093ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/ea36b7072ff7093ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,1,0,0,0,0,0,0,0,0,0,train
OIP-VRmQQ6HPtbxmXlXwV9xf6AHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-VRmQQ6HPtbxmXlXwV9xf6AHaHa.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-_NTjryC6siDm7PEsYmY-vQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-_NTjryC6siDm7PEsYmY-vQHaFj.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-XrwVeegb50daXND5rn7MdwHaFX.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-XrwVeegb50daXND5rn7MdwHaFX.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-83G_v8ippV6haCFoHqR-6wAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-83G_v8ippV6haCFoHqR-6wAAAA.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-CSI5kl_FeSVDaJHoleCf1gHaJ6.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-CSI5kl_FeSVDaJHoleCf1gHaJ6.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-T-ffes-gyIBT6mniRnMwzwHaEZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-T-ffes-gyIBT6mniRnMwzwHaEZ.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-sXSYBEqxVYdhg8S43WZoIQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-sXSYBEqxVYdhg8S43WZoIQHaFj.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-mv_CSd91UrAD6EljvUr0fwHaFZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-mv_CSd91UrAD6EljvUr0fwHaFZ.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-z-xnE4MOlcK-Yiu544sF-wHaE3.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-z-xnE4MOlcK-Yiu544sF-wHaE3.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-QtOUlMm8Io06-rkiQ3X_DQHaKG.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-QtOUlMm8Io06-rkiQ3X_DQHaKG.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-XWSJ78EoxeASIzoAZ6qDtQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-XWSJ78EoxeASIzoAZ6qDtQHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-yvJGp2oyBrv7EogLNzm0iAHaHL.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-yvJGp2oyBrv7EogLNzm0iAHaHL.jpeg,0,0,0,0,0,0,1,0,0,0,train
ea34b1092bfd013ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/ea34b1092bfd013ed1584d05fb1d4e9fe777ead218ac104497f5c97ca5edb3bd_640.jpg,0,0,0,0,0,0,0,0,1,0,train
OIP-tNaRnCzFQeFZGdRXwo50aAHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-tNaRnCzFQeFZGdRXwo50aAHaE8.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-wZE2UxDS2vNxmnXSuSpJ6wHaFw.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-wZE2UxDS2vNxmnXSuSpJ6wHaFw.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-ZYoAuR6Ult0soCyXXy6S8AHaHd.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-ZYoAuR6Ult0soCyXXy6S8AHaHd.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-Vr6LXQQv7OQoJNuxgUQw3wHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-Vr6LXQQv7OQoJNuxgUQw3wHaE8.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-AnhV-qx0tHFgBdTPeCzrqAHaGY.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-AnhV-qx0tHFgBdTPeCzrqAHaGY.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-2G2nyEmq-Btcwkzw7niulgHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-2G2nyEmq-Btcwkzw7niulgHaE7.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-x3pK0Vgdy5FMRXTzz5SOjQHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-x3pK0Vgdy5FMRXTzz5SOjQHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-J3Sciej_xGyKwpz9O0lRhgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-J3Sciej_xGyKwpz9O0lRhgAAAA.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-wLBzBYNKkWtGnesLFvB2vAHaF7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-wLBzBYNKkWtGnesLFvB2vAHaF7.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-RE-ihMX1wvBFyfn-rLpB-gHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-RE-ihMX1wvBFyfn-rLpB-gHaE8.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-Lv3VcRAo2kbEFCFWjD38xQHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-Lv3VcRAo2kbEFCFWjD38xQHaEK.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-9uEJk7MgCsUVCRJvat_nhQHaG0.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-9uEJk7MgCsUVCRJvat_nhQHaG0.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-rLZEsAJZufxSwWhMB8-rSgHaGZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-rLZEsAJZufxSwWhMB8-rSgHaGZ.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-rlHOrR8H93sMvGK4dqFtcgHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-rlHOrR8H93sMvGK4dqFtcgHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
e83db1072cf6013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/e83db1072cf6013ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,0,0,0,0,0,0,0,1,0,0,train
OIP-fMfi87lQEPkCzRtuHFpfBQHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-fMfi87lQEPkCzRtuHFpfBQHaE8.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-lrv8RoHfcBcWXZQrere2oAHaJB.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-lrv8RoHfcBcWXZQrere2oAHaJB.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-9OOaHYC8hBDwiIVpNXDEBgHaG3.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/OIP-9OOaHYC8hBDwiIVpNXDEBgHaG3.jpeg,1,0,0,0,0,0,0,0,0,0,train
OIP-9J6C7RIiDVk7zo9ElQRKFQHaE-.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-9J6C7RIiDVk7zo9ElQRKFQHaE-.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-99rzNpLkfBJ0yrrhiW3SoAEDEs.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-99rzNpLkfBJ0yrrhiW3SoAEDEs.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-ojoaMC7rMilcFA8AKb5XYAHaGQ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-ojoaMC7rMilcFA8AKb5XYAHaGQ.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-_EZ9JozG9mdvRNA_kficAgAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-_EZ9JozG9mdvRNA_kficAgAAAA.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-YTwc1wLZYAra8E76c2XilwHaGG.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-YTwc1wLZYAra8E76c2XilwHaGG.jpeg,0,0,0,0,1,0,0,0,0,0,train
eb31b90b2efc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/eb31b90b2efc033ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,1,0,0,0,0,0,0,0,0,0,train
OIP-LbH_d2FHBnLlpO3L0G-ogwHaFJ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-LbH_d2FHBnLlpO3L0G-ogwHaFJ.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-HcX_ydQvLobsS5CN-DhJPgHaHQ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-HcX_ydQvLobsS5CN-DhJPgHaHQ.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-alFN-4rJ7itwHpeHNzy0igHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-alFN-4rJ7itwHpeHNzy0igHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-JN5rPNqg00JvTOWus5tFUAHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-JN5rPNqg00JvTOWus5tFUAHaHa.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-8aFGAZFxLBWxIGZebeFNygHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-8aFGAZFxLBWxIGZebeFNygHaE8.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-woAVfOVc3q0w34gisV_o4gHaLK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-woAVfOVc3q0w34gisV_o4gHaLK.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-4lFtVTCMDVluNYmab7kEogHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-4lFtVTCMDVluNYmab7kEogHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-wf60tdq1lqZb13Kfb7AvzwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-wf60tdq1lqZb13Kfb7AvzwHaFj.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-XrHR6piFxinj80Nga0LNkAHaGC.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-XrHR6piFxinj80Nga0LNkAHaGC.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-0Lw2H3yMErImHPQ380Nm4QHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-0Lw2H3yMErImHPQ380Nm4QHaHa.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-ypb-bfB-DPRc7mYRWeBjIQHaF7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-ypb-bfB-DPRc7mYRWeBjIQHaF7.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-7UAq7jilIiY_9Q81GFQUawHaFt.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-7UAq7jilIiY_9Q81GFQUawHaFt.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-fDDgJ7n_ptcEvhr_FHN7PAHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-fDDgJ7n_ptcEvhr_FHN7PAHaFj.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-ZW7g8PqUrwZTwFgbzQ1LGwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-ZW7g8PqUrwZTwFgbzQ1LGwHaFj.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-_bnmTgiqebirzzJJ7kbWtwHaGZ.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-_bnmTgiqebirzzJJ7kbWtwHaGZ.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-trS6YbfnqjrO72iyOj09aQAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-trS6YbfnqjrO72iyOj09aQAAAA.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-L6jkzXlf0Juij0MBqAvJ0AHaEK.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-L6jkzXlf0Juij0MBqAvJ0AHaEK.jpeg,0,0,0,0,0,1,0,0,0,0,train
669.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/669.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-EmZ-xHpuVmK0xNJVUTuEqAHaEh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-EmZ-xHpuVmK0xNJVUTuEqAHaEh.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-qTT1VwOoOlWmEd3wCQ9GxQHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-qTT1VwOoOlWmEd3wCQ9GxQHaE8.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-Fees6ebtYr8PcRC8zGoW_wHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-Fees6ebtYr8PcRC8zGoW_wHaE8.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-og0zFkTv7BqJj8OHdhEgGwHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-og0zFkTv7BqJj8OHdhEgGwHaHa.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-VDkH85RO3ERj4YeKdRMWtgHaG4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-VDkH85RO3ERj4YeKdRMWtgHaG4.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-K_VrTVp9bTUxND592_z49gHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-K_VrTVp9bTUxND592_z49gHaHa.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-mBQiLXXGh-7oX7jJL2u8BQAAAA.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-mBQiLXXGh-7oX7jJL2u8BQAAAA.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-i-QJAzTcsp1mZww2FCeNiwHaHM.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-i-QJAzTcsp1mZww2FCeNiwHaHM.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-UrTX8myfCgmaCsiMRmsaNgHaLh.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-UrTX8myfCgmaCsiMRmsaNgHaLh.jpeg,0,0,0,0,0,0,0,0,1,0,train
eb35b60e20f3043ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/eb35b60e20f3043ed1584d05fb1d4e9fe777ead218ac104497f5c97faeebb5bb_640.jpg,1,0,0,0,0,0,0,0,0,0,train
547_renamed.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/547_renamed.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-JmKbnmNFq6Gyu8t6GMaE-wHaDW.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-JmKbnmNFq6Gyu8t6GMaE-wHaDW.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-dVPLbJ9LDT9LxuHQ287jawHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-dVPLbJ9LDT9LxuHQ287jawHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-9CEVYAr6AwXT2kxvf2DiDgHaFl.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-9CEVYAr6AwXT2kxvf2DiDgHaFl.jpeg,0,0,0,0,0,0,1,0,0,0,train
OIP-WQLvouZvamMHO2SBl73WSAHaGf.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-WQLvouZvamMHO2SBl73WSAHaGf.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-qtkg0UVBU7QSquLNxPyQIAHaFk.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/squirrel/OIP-qtkg0UVBU7QSquLNxPyQIAHaFk.jpeg,0,0,0,0,0,0,0,0,0,1,train
OIP-CWMT7N1tLtYocI4bgvRD0AHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-CWMT7N1tLtYocI4bgvRD0AHaFj.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-wtjo-ASw0YDh0TnR-FeMfAHaFk.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-wtjo-ASw0YDh0TnR-FeMfAHaFk.jpeg,0,0,1,0,0,0,0,0,0,0,train
1622.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cat/1622.jpeg,0,1,0,0,0,0,0,0,0,0,train
OIP-hjBm80HFaT4QqRt0qSuAiwHaEn.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-hjBm80HFaT4QqRt0qSuAiwHaEn.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-SCDO8-GKmGpddOqIOB3XngHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-SCDO8-GKmGpddOqIOB3XngHaFj.jpeg,0,0,0,0,0,0,1,0,0,0,train
425.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/425.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-2m28P2sCPT7veGyP4aSynAHaEq.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/OIP-2m28P2sCPT7veGyP4aSynAHaEq.jpeg,0,0,0,0,0,0,0,1,0,0,train
OIP-pzyXu7fjb0WVcFxX7ytEJwHaE0.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-pzyXu7fjb0WVcFxX7ytEJwHaE0.jpeg,0,0,0,0,1,0,0,0,0,0,train
494_renamed.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/494_renamed.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-ZdUyIxcRqX2nAxxNWFgF2wHaKD.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-ZdUyIxcRqX2nAxxNWFgF2wHaKD.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-SzMPMVl4uG878kdyd6QygwHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-SzMPMVl4uG878kdyd6QygwHaFj.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-UraOCE6sySufeyDEfOLaowHaE7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-UraOCE6sySufeyDEfOLaowHaE7.jpeg,0,0,0,0,0,1,0,0,0,0,train
OIP-8HK6g5ktd5ZS65-Gf08MNAHaEz.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-8HK6g5ktd5ZS65-Gf08MNAHaEz.jpeg,0,0,0,0,1,0,0,0,0,0,train
OIP-K_ObA7MNclgdnx5dTbQsJQHaHa.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/horse/OIP-K_ObA7MNclgdnx5dTbQsJQHaHa.jpeg,0,0,0,0,0,0,1,0,0,0,train
e835b6092cf4043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/sheep/e835b6092cf4043ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,0,0,0,0,0,0,0,1,0,0,train
OIP-63Tko1ej3YCzWBDIT-uIigHaFj.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/chicken/OIP-63Tko1ej3YCzWBDIT-uIigHaFj.jpeg,0,0,1,0,0,0,0,0,0,0,train
OIP-_0WE8Wau3uPGRt8T3zom2AHaD4.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/elephant/OIP-_0WE8Wau3uPGRt8T3zom2AHaD4.jpeg,0,0,0,0,0,1,0,0,0,0,train
ea37b60b2bf0083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,/home/ariya/workspace/datasets/animals10-dvc/images/butterfly/ea37b60b2bf0083ed1584d05fb1d4e9fe777ead218ac104497f5c97faee9bdba_640.jpg,1,0,0,0,0,0,0,0,0,0,train
OIP-9d2vZOwOC2n5aaernNPDHgHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/spider/OIP-9d2vZOwOC2n5aaernNPDHgHaE8.jpeg,0,0,0,0,0,0,0,0,1,0,train
OIP-TiHP-in5ASS-0NF8u2OVqAHaE8.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/cow/OIP-TiHP-in5ASS-0NF8u2OVqAHaE8.jpeg,0,0,0,1,0,0,0,0,0,0,train
OIP-BRcDquOCnBXtn2LRGlXVuAHaF7.jpeg,/home/ariya/workspace/datasets/animals10-dvc/images/dog/OIP-BRcDquOCnBXtn2LRGlXVuAHaF7.jpeg,0,0,0,0,1,0,0,0,0,0,train
